3826.200    	 3.55884393852683
3827.615    	 3.3311780781477
3829.030    	 3.03607910340401
3830.445    	 2.82224396516128
3831.861    	 2.68690650430087
3833.276    	 2.56896232627192
3834.691    	 2.45798591591614
3836.106    	 2.47484661804158
3837.521    	 2.51373291386362
3838.937    	 2.56243431118365
3840.352    	 2.69084927627663
3841.767    	 2.83346122816214
3843.182    	 2.97349361459207
3844.597    	 3.16022261186211
3846.013    	 3.31965061107367
3847.428    	 3.44332028286743
3848.843    	 3.53522643905114
3850.258    	 3.62219014076369
3851.674    	 3.77255858162264
3853.089    	 3.82451475115933
3854.504    	 3.79095252043364
3855.919    	 3.8647951416064
3857.334    	 3.93752742442356
3858.750    	 3.9234599734127
3860.165    	 3.92364332591352
3861.580    	 3.90834176764304
3862.995    	 3.84760282869367
3864.410    	 3.82386985218611
3865.826    	 3.76819806017163
3867.241    	 3.69136191056872
3868.656    	 3.63268976197824
3870.071    	 3.52907306427598
3871.486    	 3.41476148035558
3872.902    	 3.26407743117278
3874.317    	 3.14389177246969
3875.732    	 2.96914168389348
3877.147    	 2.81680914625976
3878.562    	 2.61510470745704
3879.978    	 2.44176076998857
3881.393    	 2.24771797555731
3882.808    	 2.1043240117525
3884.223    	 1.93862851420588
3885.639    	 1.81297547062693
3887.054    	 1.70778902523656
3888.469    	 1.65592173685577
3889.884    	 1.68216751167863
3891.299    	 1.76513416030003
3892.715    	 1.83473401645484
3894.130    	 1.97068659026411
3895.545    	 2.15554963324517
3896.960    	 2.3487057177144
3898.375    	 2.50099321810922
3899.791    	 2.69029779675927
3901.206    	 2.83952821667848
3902.621    	 3.00885242072899
3904.036    	 3.11662388899942
3905.451    	 3.22812395925691
3906.867    	 3.35109335636866
3908.282    	 3.43549239719218
3909.697    	 3.50990014681618
3911.112    	 3.56859758710974
3912.527    	 3.59484388286208
3913.943    	 3.63505875356754
3915.358    	 3.68463877221582
3916.773    	 3.72588278768885
3918.188    	 3.73694077163634
3919.604    	 3.74885416716001
3921.019    	 3.76798062023901
3922.434    	 3.76774223831277
3923.849    	 3.75871828320433
3925.264    	 3.74339951603045
3926.680    	 3.70697937579937
3928.095    	 3.67211887527491
3929.510    	 3.66990668936036
3930.925    	 3.62055261246498
3932.340    	 3.54890189740348
3933.756    	 3.54757307430936
3935.171    	 3.57621764179644
3936.586    	 3.60039177897105
3938.001    	 3.61060211112031
3939.416    	 3.62517521641596
3940.832    	 3.66970097706739
3942.247    	 3.67875006683591
3943.662    	 3.65686347097485
3945.077    	 3.64434770473561
3946.492    	 3.61268238256687
3947.908    	 3.56933582053415
3949.323    	 3.50486575689983
3950.738    	 3.42613150634645
3952.153    	 3.36014402202335
3953.569    	 3.27139934682554
3954.984    	 3.15984497179384
3956.399    	 3.01141855965027
3957.814    	 2.87256946413407
3959.229    	 2.70171393459434
3960.645    	 2.51830791019564
3962.060    	 2.30112548580869
3963.475    	 2.08163650044829
3964.890    	 1.86925434858785
3966.305    	 1.70388351686752
3967.721    	 1.53872580381832
3969.136    	 1.41334109828287
3970.551    	 1.38396986482942
3971.966    	 1.43474144152248
3973.381    	 1.553282789057
3974.797    	 1.72276682881431
3976.212    	 1.934443665112
3977.627    	 2.14838536026152
3979.042    	 2.37058499093345
3980.457    	 2.58477346573339
3981.873    	 2.76132189899943
3983.288    	 2.91594046958491
3984.703    	 3.07283397542115
3986.118    	 3.19599450669055
3987.534    	 3.30478284698257
3988.949    	 3.41306354009775
3990.364    	 3.49963255583263
3991.779    	 3.57253856839078
3993.194    	 3.62657618264571
3994.610    	 3.68484353052631
3996.025    	 3.71893169105929
3997.440    	 3.73491263869248
3998.855    	 3.77271065492744
4000.270    	 3.7946690117926
4001.686    	 3.81896266666325
4003.101    	 3.83200400389242
4004.516    	 3.84985028461559
4005.931    	 3.86896950194335
4007.346    	 3.87773017649337
4008.762    	 3.88731004053752
4010.177    	 3.89468530683708
4011.592    	 3.90586066406134
4013.007    	 3.92342625250321
4014.422    	 3.92579694974668
4015.838    	 3.94096794551551
4017.253    	 3.96014903102623
4018.668    	 3.95860090833424
4020.083    	 3.95918616453607
4021.499    	 3.93859022617243
4022.914    	 3.93818785203254
4024.329    	 3.93371524351864
4025.744    	 3.93559022006982
4027.159    	 3.93701184794828
4028.575    	 3.95004220616663
4029.990    	 3.95136707486769
4031.405    	 3.93774439096607
4032.820    	 3.95296340387997
4034.235    	 3.96439996001723
4035.651    	 3.98282707422444
4037.066    	 3.98504410640935
4038.481    	 3.99485962224461
4039.896    	 4.00428761764152
4041.311    	 3.99958808116881
4042.727    	 3.98965663855985
4044.142    	 3.97920801354241
4045.557    	 3.95895865031217
4046.972    	 3.94926106831135
4048.387    	 3.94961817704857
4049.803    	 3.96535426454645
4051.218    	 3.97537303896915
4052.633    	 3.96983660256043
4054.048    	 3.96487763780038
4055.464    	 3.9580317519113
4056.879    	 3.95344632033313
4058.294    	 3.94793121469765
4059.709    	 3.95001036940158
4061.124    	 3.9408534389614
4062.540    	 3.91069844652328
4063.955    	 3.89351806971609
4065.370    	 3.88980632503635
4066.785    	 3.89141460222858
4068.200    	 3.8762294737273
4069.616    	 3.863588412594
4071.031    	 3.83304757914481
4072.446    	 3.80115264797643
4073.861    	 3.76773011953332
4075.276    	 3.74484444467485
4076.692    	 3.71057020945413
4078.107    	 3.67188946702806
4079.522    	 3.63077900707381
4080.937    	 3.58716299297527
4082.352    	 3.52894829976084
4083.768    	 3.45175190172477
4085.183    	 3.37678668466047
4086.598    	 3.28125527965472
4088.013    	 3.17207960438231
4089.429    	 3.03713841336751
4090.844    	 2.88314125356784
4092.259    	 2.72348087756227
4093.674    	 2.54077524527334
4095.089    	 2.32346215279836
4096.505    	 2.09854887406444
4097.920    	 1.85082382439149
4099.335    	 1.59064308553095
4100.750    	 1.35543599212907
4102.165    	 1.20020336228907
4103.581    	 1.20871635967169
4104.996    	 1.36846666705485
4106.411    	 1.60412144649385
4107.826    	 1.855435944064
4109.241    	 2.10038205165618
4110.657    	 2.31790448458619
4112.072    	 2.52434036384125
4113.487    	 2.72009677850275
4114.902    	 2.8886269607925
4116.317    	 3.03026611620955
4117.733    	 3.15776075469526
4119.148    	 3.26626102807514
4120.563    	 3.3648028381944
4121.978    	 3.44907037246697
4123.394    	 3.51241526443613
4124.809    	 3.57694527894558
4126.224    	 3.61998404004493
4127.639    	 3.63790542432697
4129.054    	 3.64791903580376
4130.470    	 3.66539288238464
4131.885    	 3.67680971751416
4133.300    	 3.71197309431919
4134.715    	 3.76963600452727
4136.130    	 3.80885010035556
4137.546    	 3.83274867992742
4138.961    	 3.84220773924264
4140.376    	 3.85743773383423
4141.791    	 3.86509652896605
4143.206    	 3.85926134360826
4144.622    	 3.83708805189854
4146.037    	 3.85020357321854
4147.452    	 3.86169137815021
4148.867    	 3.88390978293462
4150.282    	 3.88162468788524
4151.698    	 3.88109847797281
4153.113    	 3.87455982019798
4154.528    	 3.87145025256007
4155.943    	 3.86936964703485
4157.359    	 3.87352805341671
4158.774    	 3.87780694921514
4160.189    	 3.87688872593044
4161.604    	 3.86475186820031
4163.019    	 3.84037104486883
4164.435    	 3.83095282005261
4165.850    	 3.83649203577325
4167.265    	 3.85119267905328
4168.680    	 3.85060396321519
4170.095    	 3.84560333579794
4171.511    	 3.82406394992088
4172.926    	 3.78075185499144
4174.341    	 3.75208499320866
4175.756    	 3.77938535426611
4177.171    	 3.79629308309715
4178.587    	 3.77106676665952
4180.002    	 3.75534583101674
4181.417    	 3.77798166811295
4182.832    	 3.80482647202892
4184.247    	 3.81044572129235
4185.663    	 3.8113520452552
4187.078    	 3.80587844584674
4188.493    	 3.80502849953139
4189.908    	 3.80529157142541
4191.324    	 3.80135839613924
4192.739    	 3.80443611501796
4194.154    	 3.81055395151186
4195.569    	 3.83926884334973
4196.984    	 3.84936995869816
4198.400    	 3.76763049741961
4199.815    	 3.7569737063776
4201.230    	 3.76969651147974
4202.645    	 3.76254241567958
4204.060    	 3.75890027818325
4205.476    	 3.78306137948148
4206.891    	 3.78941076924603
4208.306    	 3.78799619518039
4209.721    	 3.78929735417983
4211.136    	 3.7735719451489
4212.552    	 3.77846453336231
4213.967    	 3.76920866078848
4215.382    	 3.75723033294582
4216.797    	 3.74080424248717
4218.212    	 3.75820507856479
4219.628    	 3.76816982216314
4221.043    	 3.75382634907202
4222.458    	 3.751680002512
4223.873    	 3.74260914783228
4225.289    	 3.72801693049497
4226.704    	 3.69434116557377
4228.119    	 3.6635297914397
4229.534    	 3.70151711697117
4230.949    	 3.73482377742604
4232.365    	 3.70775179866133
4233.780    	 3.63957201325662
4235.195    	 3.6433496575345
4236.610    	 3.68842082560333
4238.025    	 3.70871191500217
4239.441    	 3.7045917480161
4240.856    	 3.6946463619706
4242.271    	 3.68867240985608
4243.686    	 3.68628037558633
4245.101    	 3.69150188992617
4246.517    	 3.66893429842947
4247.932    	 3.63434342004309
4249.347    	 3.64176308330923
4250.762    	 3.64448846826122
4252.177    	 3.63397087480688
4253.593    	 3.64480883557456
4255.008    	 3.63992844838515
4256.423    	 3.64286926141039
4257.838    	 3.64762832998157
4259.254    	 3.62465694720904
4260.669    	 3.59357820839249
4262.084    	 3.56602254596548
4263.499    	 3.58573815307964
4264.914    	 3.60351113778853
4266.330    	 3.60283268543465
4267.745    	 3.58811623571355
4269.160    	 3.56401343590304
4270.575    	 3.53254006366187
4271.990    	 3.49114202098764
4273.406    	 3.45642868348564
4274.821    	 3.48931839054846
4276.236    	 3.49824054223976
